GeneID,Symbol,Description,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
890,CCNA2,cyclin A2,1335.3669799638121,-0.8768916530351825,0.11033003430573125,-7.947896133207593,1.897056006082043e-15,7.379547863659147e-13
1734,DIO2,iodothyronine deiodinase 2,246.0924804382146,-1.3459659282503988,0.17039180332489792,-7.899241054946474,2.8060673910982075e-15,1.0635714916721463e-12
55355,HJURP,Holliday junction recognition protein,335.977148488062,-1.0276927092566224,0.13134534590778646,-7.824355725387742,5.102633383897452e-15,1.8856781670193035e-12
3148,HMGB2,high mobility group box 2,1296.952595864805,-0.8391095825355153,0.10778933230552244,-7.784718251682913,6.9868733509171534e-15,2.5190234603233504e-12
4085,MAD2L1,mitotic arrest deficient 2 like 1,439.379678726957,-1.1455036682288704,0.14731826479089885,-7.775707037106225,7.502716076476753e-15,2.640598786725699e-12
4016,LOXL1,lysyl oxidase like 1,2855.362935708152,0.7696140136153262,0.09944701528541194,7.738935265241914,1.0025280625838196e-14,3.446365074677679e-12
3569,IL6,interleukin 6,161.5822966747131,1.5940673602714606,0.20641746493842472,7.722541117085117,1.140331168445773e-14,3.830994393628504e-12
79801,SHCBP1,SHC binding and spindle associated 1,545.0519107468626,-0.9231160253073315,0.1199459686607027,-7.6960987986065374,1.4028335776791101e-14,4.608152432278357e-12
285590,SH3PXD2B,SH3 and PX domains 2B,4140.454412850828,0.7741234039314099,0.10137992200514243,7.6358650571080835,2.2430916894220535e-14,7.2081263810949546e-12
8522,GAS7,growth arrest specific 7,359.2905761889988,0.9504202946813471,0.12455098063037139,7.630773277505533,2.3334974920701475e-14,7.339097856974664e-12
4047,LSS,lanosterol synthase,3214.6961466190937,0.8769642268848454,0.11575980194324735,7.575723283586713,3.571323018440708e-14,1.0998186845539696e-11
3832,KIF11,kinesin family member 11,731.0985740309327,-0.92707920626269,0.12246944994253153,-7.569881359781721,3.735652382870036e-14,1.1269472147670384e-11
9589,WTAP,WT1 associated protein,1768.4798123115152,0.7451305801203641,0.09987356109676906,7.460739077866618,8.603848371663633e-14,2.5436417325986362e-11
2335,FN1,fibronectin 1,634681.5077009981,0.6096254611778158,0.08178071900702852,7.45439106649848,9.028383536199228e-14,2.61681500847249e-11
5156,PDGFRA,platelet derived growth factor receptor alpha,12747.129177044744,0.7447300152067529,0.10011372574174285,7.438840275786824,1.0157304502824606e-13,2.887409137706795e-11
9133,CCNB2,cyclin B2,377.20192431669557,-0.9707388491121304,0.1315201842664621,-7.380911565219505,1.572094086107285e-13,4.3846593926109223e-11
990,CDC6,cell division cycle 6,325.9709265822407,-0.9961372374543709,0.13590607275145444,-7.32960063731744,2.3083958038248617e-13,6.319019772618353e-11
4045,LSAMP,limbic system associated membrane protein,305.65309888029833,1.2903281572175616,0.17658494006957076,7.307124586667467,2.729194913401988e-13,7.204099858912177e-11
90632,LINC00473,long intergenic non-protein coding RNA 473,58.67688738250656,-1.9927821989814236,0.2727053032546691,-7.307456713155448,2.72245984893851e-13,7.204099858912177e-11
29127,RACGAP1,Rac GTPase activating protein 1,833.1086410432592,-0.8611716324710603,0.11859154714196356,-7.261661165784178,3.8236505234260496e-13,9.916000357418222e-11
81624,DIAPH3,diaphanous related formin 3,497.8008976641904,-0.8530103490277294,0.11763390780888382,-7.251398554348709,4.124899191873066e-13,1.0512803423149597e-10
9023,CH25H,cholesterol 25-hydroxylase,151.92263030610695,1.3628060781038296,0.18849785972576438,7.229822556534618,4.836255200662577e-13,1.2116868538338e-10
157313,CDCA2,cell division cycle associated 2,283.6590509435547,-0.9841160658251032,0.1372540601618217,-7.170032454157177,7.497998959867021e-13,1.8472570104125717e-10
891,CCNB1,cyclin B1,917.8913112235551,-1.0504385696133092,0.14685213630817623,-7.1530356726232,8.487953502093612e-13,2.056867683081111e-10
64759,TNS3,tensin 3,2396.715696694656,0.6886218166958947,0.09647225519825701,7.138029636404066,9.467822180180986e-13,2.2573120559263763e-10
70,ACTC1,actin alpha cardiac muscle 1,54.47128698579511,-2.138411650896578,0.2998672105520434,-7.131195327958161,9.950099655765444e-13,2.334640843040076e-10
4883,NPR3,natriuretic peptide receptor 3,4179.853115917644,-0.6576539278788983,0.09256404129570005,-7.104853231051061,1.2045047345529575e-12,2.782029529087784e-10
6790,AURKA,aurora kinase A,418.8102841587533,-1.0364440260994245,0.14593397312702325,-7.102143550887134,1.2283653880836508e-12,2.7934918717926963e-10
219699,UNC5B,unc-5 netrin receptor B,1862.0028307879802,0.7189604085032006,0.10226753396826058,7.030192091327193,2.062493916138591e-12,4.619361373994038e-10
